SalesID,SalesPrice
6261800,57059.13815344157
6261802,57132.58890748055
6261823,41487.16978521207
6261845,16109.227143091113
6261855,16395.8162419008
6261856,17179.73747267381
6261904,12364.502699549046
6261952,32955.22262867851
6261964,37915.43973387723
6261968,38117.073053240325
6261975,36383.25212777418
6261988,44553.9451983202
6261990,46961.40958578459
6261999,53983.06661948304
6262032,33984.52421217128
6262035,47278.37330969684
6262038,42134.32208314561
6262042,44862.182232255764
6262046,44862.182232255764
6262048,42288.707705693
6262082,51133.79403276462
6262095,53847.94388073799
6262096,34367.036907808964
6262114,61667.3082935583
6262123,26222.647011213183
6262129,28423.17174859454
6262136,31441.452702390197
6262153,16385.592576677132
6262188,23520.17144892145
6262190,26868.380330317832
6262193,25869.996266669063
6262226,18797.845082477437
6262228,16268.721293355193
6262236,23848.857872934892
6262240,23891.009174792074
6262242,24105.57440803378
6262246,23963.659452074706
6262265,42440.31210048122
6262267,47431.26655452389
6262271,48587.76874750636
6262276,27698.414341377575
6262314,13131.526535283889
6262319,17959.056406692434
6262323,18258.601740851744
6262332,19605.735694860694
6262343,15426.035747885013
6262348,48077.37951590893
6262355,15336.852203760292
6262367,52693.17385501208
6262375,48956.82312241135
6262382,50682.4129138835
6262393,51623.137733725955
6262396,15466.30400114591
6262399,49933.043106131336
6262401,54404.97177931
6262410,15412.74943765385
6262430,61964.02237604441
6262436,64580.75776211804
6262516,46486.44948740346
6262517,39605.512968512965
6262571,15300.035700318198
6262588,29635.125355812488
6262612,16352.595366588745
6262617,17042.957705954177
6262618,14821.232666124724
6262620,22738.368737743738
6262646,19193.73205567853
6262648,19911.614279837817
6262661,30330.628562613856
6262676,33667.14231744563
6262688,17763.183024083763
6262783,15530.518197760846
6262812,26071.516839641834
6262825,26699.26553811112
6262833,28619.361600767363
6262836,28505.74535426876
6262840,20007.725175831798
6262841,29935.584731530937
6262842,29684.854884036384
6262891,22274.14591686264
6262897,22817.92241541855
6262898,22667.425393377413
6262907,22671.372723824745
6262913,23436.11264757202
6262938,45381.86559914115
6262947,45542.87412478589
6262953,51740.7623115189
6262955,63409.19597201331
6262972,46452.22606226477
6262976,47601.76111491707
6263001,26498.752677469583
6263012,22691.99742109742
6263039,51880.138252270604
6263044,44731.0062187268
6263050,45881.50567297626
6263054,38576.64271730449
6263062,41046.37827960438
6263070,54490.135123591004
6263076,62751.300023362724
6263081,61751.321067133766
6263122,27689.246231387286
6263133,33197.07406482406
6263134,31636.149683649677
6263135,32025.895098909805
6263144,33666.861891920715
6263145,33666.861891920715
6263151,38231.74322839184
6263156,29202.292983867977
6263160,30964.37377702277
6263173,15660.66414318253
6263174,22473.414891209006
6263231,44390.41996946409
6263232,54159.04953434365
6263234,55825.684279600675
6263311,46357.19199074346
6263314,47247.575629707986
6263320,43688.80000446177
6263323,54333.136835930956
6263345,15729.624277282175
6263388,40848.807684224674
6263396,44307.25775600389
6263404,42201.02605849317
6263405,47862.10091536718
6263406,48111.04322305949
6263410,48321.3552310263
6263411,47334.93123835231
6263416,34975.40050336373
6263450,24502.578540876333
6263467,34301.09755356156
6263471,34159.232915991815
6263474,29171.14355347811
6263475,50357.43849287967
6263478,15657.710941699914
6263486,53624.68372063381
6263487,64490.262821830176
6263496,25435.59422059422
6263503,35978.723994551205
6263534,24613.703033078033
6263537,24813.953033078036
6263544,21769.190924815928
6263612,16930.378755639787
6263615,15806.781540226199
6263616,14250.289023483683
6263618,15477.016412516217
6263620,14810.94389177787
6263623,15483.098498122105
6263628,14688.937399481323
6263633,15990.243078687736
6263634,16132.400241041496
6263635,15983.614527221145
6263640,16534.930395448777
6263650,15544.971315800069
6263667,16848.854649843623
6263671,24738.65782145271
6263675,28703.831441548933
6263676,43559.316715147594
6263698,15317.875366055516
6263707,15321.700540635838
6263781,30298.50895564131
6263796,16214.243900843165
6263799,17822.914496315232
6263815,17382.573838198838
6263821,18534.54756028286
6263824,17519.102864727865
6263825,18663.85470194294
6263826,19226.077088760914
6263828,19226.077088760914
6263835,20181.416449291453
6263836,15202.499709576918
6263839,21114.557778822484
6263840,40049.93447973595
6263941,16266.727807867517
6263948,17689.190562297183
6263949,16648.63461429638
6263951,15303.878690073545
6263953,15284.63456614192
6263987,40348.51772111331
6263998,10822.058183238327
6264008,11869.210459203106
6264010,11391.167557660201
6264012,12560.562201687198
6264023,46062.23668361295
6264026,49431.382416603
6264031,42812.1393856688
6264032,45913.69892634599
6264057,18962.6421059877
6264064,28100.63051463786
6264068,20684.465325524146
6264101,37893.23129185629
6264103,35056.58945738358
6264106,40203.48048710548
6264128,19933.638657094536
6264137,35226.49236746083
6264157,38366.96580469898
6264166,40848.807684224674
6264168,37375.565295581175
6264179,44868.704685980236
6264182,43889.62989741097
6264192,46547.213834228656
6264193,33049.79252144771
6264202,50096.26599394258
6264217,54141.77719940878
6264220,63687.41631039813
6264264,24105.49916601802
6264285,24363.73516476872
6264287,15289.164804228854
6264288,29546.55731849849
6264313,17500.938010576167
6264322,21921.86069575849
6264326,23749.00246554271
6264329,17508.273955347486
6264337,24270.056327258342
6264339,26970.34613023429
6264340,18425.579483153015
6264346,8721.475609357962
6264348,9917.982557475205
6264350,9484.27126764704
6264359,7774.954060917297
6264378,44233.42327334975
6264382,49981.50411679822
6264387,50792.735881035034
6264388,50792.735881035034
6264393,23929.70342293872
6264398,23167.467486897636
6264416,26237.965357763154
6264492,45872.10173677085
6264502,45889.15052131964
6264506,42696.493744061954
6264509,46343.15923591659
6264510,33481.42705713332
6264511,32570.43287730787
6264516,46065.53337865837
6264520,47489.20253357755
6264521,48781.83449312127
6264524,22785.878836728574
6264574,21105.75430150488
6264578,21911.724028952358
6264586,21541.587545058712
6264588,22117.400916077382
6264589,21933.41625327287
6264591,20509.16689381453
6264606,49773.745750436916
6264610,49903.139319830494
6264612,49644.12476956593
6264615,48896.26840479781
6264620,15336.852203760292
6264623,55347.723497907326
6264631,52694.96390864037
6264639,49050.54057734204
6264646,51281.88442684765
6264649,55174.48185257008
6264650,56507.32729416552
6264657,59467.55581972492
6264675,27267.093066927624
6264676,31667.25051636816
6264680,34192.09333194039
6264681,34653.2044430515
6264682,42131.98363829798
6264685,46079.884038551325
6264687,49446.55557677616
6264693,48335.8691961633
6264702,54507.24676195264
6264706,55562.363499074025
6264714,41873.72280225221
6264717,7960.328198217904
6264720,9758.728308728312
6264722,9723.821295806592
6264726,7106.966587742324
6264727,10731.541295277362
6264729,7960.328198217904
6264730,11085.55482872104
6264731,7960.328198217904
6264738,9678.02503337449
6264744,18869.36849234643
6264746,17240.511337110605
6264748,18183.998484086722
6264749,17882.95359085645
6264750,18357.20685610972
6264751,20149.500011698543
6264752,19098.646111298975
6264757,82563.05167255634
6264762,14483.118159074042
6264763,17888.93519370493
6264772,17363.808451896686
6264773,18430.72917518641
6264777,19094.84851001395
6264786,19249.10860213201
6264791,17721.021608107523
6264796,19174.81699708673
6264797,18556.02521765157
6264799,19887.62626262626
6264815,14505.525488672547
6264825,17363.808451896686
6264826,20087.011689427127
6264829,19219.552863530804
6264830,20647.067575670513
6264836,21609.624657477598
6264843,21034.690922231362
6264845,20523.41950533127
6264880,30877.77443142942
6264881,31728.484519952013
6264888,33830.483808381454
6264894,33577.76321693013
6264906,41336.826171921755
6264922,30877.77443142942
6264942,16065.654626065654
6264946,16468.488366853304
6264950,15455.671554036491
6264981,33473.7121050518
6264993,34766.63654954794
6264994,34523.263387103085
6265003,40123.035159693245
6265013,33182.3634037123
6265018,55271.910926763885
6265037,14964.699213833694
6265050,29550.01725613567
6265072,21695.714951700633
6265086,28805.793569856072
6265092,27371.345264893065
6265106,52414.509661362594
6265111,53831.36223145047
6265115,60530.61540229921
6265147,36463.720716647185
6265150,39272.21739834241
6265172,14686.40083690819
6265174,16531.95527103615
6265177,17044.277163468338
6265180,15786.707240880032
6265181,16045.608665299837
6265184,18003.027730575523
6265185,16502.448307139482
6265200,28692.349905498126
6265218,12316.088623772737
6265219,17622.86872794961
6265275,44464.04365557617
6265278,41027.61407697408
6265280,48491.254629300296
6265281,65434.75468717729
6265292,12187.891383512999
6265299,42121.73871063577
6265305,51376.434548566904
6265313,57017.75148870737
6265323,9523.632029054825
6265324,8472.839245721598
6265325,10030.543006285654
6265329,9819.314628182274
6265336,9447.891558032037
6265344,10697.705953059667
6265345,10923.887732201007
6265351,11318.255221193493
6265354,11326.025941235692
6265364,17126.766535830586
6265366,16267.37921019326
6265371,25212.628540914422
6265465,15509.65679982069
6265467,11063.619614833624
6265472,16906.242071868623
6265473,12192.41633166856
6265494,41101.77181736392
6265496,32011.665727352567
6265515,41822.098101595984
6265519,40701.67338606097
6265521,38167.65935756495
6265529,38704.452051288354
6265531,44403.75246499861
6265544,40802.7211607765
6265546,45271.11079137008
6265554,47341.72563705072
6265561,48212.79764856247
6265562,49477.54373580855
6265567,39457.15281164199
6265570,48735.70708287814
6265572,49972.88672615155
6265577,58137.737572097096
6265582,54337.429573637004
6265586,65559.08782988311
6265647,24425.711776112326
6265655,23966.291762574656
6265658,24750.851095398702
6265668,17319.609652008065
6265671,63445.64671425352
6265673,12184.769476954072
6265675,11773.320152886326
6265683,10597.454796128364
6265685,10192.725345840092
6265686,10734.763645940116
6265687,10798.600629461698
6265699,11984.960726637193
6265703,11981.555323059292
6265708,12786.090558793056
6265716,12994.298227099696
6265719,13492.609187381242
6265720,12072.62139603316
6265721,12356.481234587849
6265726,21315.80007451699
6265735,17790.091656494522
6265740,32369.131176965737
6265754,32797.33205247911
6265759,36700.755097027155
6265760,39966.56858500976
6265770,42278.50682813918
6265781,31867.279142426203
6265790,30941.097211755103
6265800,10216.496434636914
6265802,10231.488017128495
6265803,8566.43172500158
6265812,10682.602750026317
6265815,10932.847331833402
6265818,10663.955205033184
6265821,11433.2172866335
6265832,11241.813330725285
6265834,11195.702219614175
6265849,13374.807026307022
6265872,50587.09940223175
6265914,22218.279838217342
6265916,23769.995231620233
6265919,28374.554197844638
6265990,32923.66962694169
6266000,15347.338033154208
6266003,15619.953190328188
6266005,16376.783964945727
6266008,17151.893158584335
6266009,16724.302878494054
6266012,31808.602087999145
6266013,32211.941586191584
6266014,31591.001128501124
6266022,31973.451270951264
6266023,33114.41818366818
6266032,33878.541337203096
6266035,35084.00294966471
6266051,17183.341377118464
6266058,17168.53270811862
6266061,19021.890062773768
6266064,23422.444820974233
6266077,17901.096394432305
6266081,19305.451159220895
6266082,13599.543901088018
6266085,19647.80504512257
6266086,19135.70789866881
6266088,17721.021608107523
6266094,20857.903885194326
6266095,19653.659368953486
6266181,21602.34493284493
6266191,14525.281738958209
6266195,14803.216976378742
6266196,14905.408561346063
6266203,15563.671672145936
6266205,13173.330079370522
6266207,15536.120141432644
6266208,14016.690840477602
6266213,14089.109936904051
6266214,14899.02688746439
6266219,15275.726399145517
6266220,15348.100360287865
6266231,17076.99212484139
6266234,20835.791368897986
6266235,20558.589462008575
6266238,20501.82512748689
6266241,27599.651120937884
6266245,13238.515264555705
6266254,28781.13329576197
6266259,35832.86100908895
6266260,43133.42881954647
6266262,44974.04473250062
6266267,45893.88364250129
6266272,14733.667593299944
6266276,13714.94738526724
6266312,14178.36643028168
6266321,14880.206931283941
6266323,14419.566366511024
6266332,15470.228657923317
6266334,15145.86427102023
6266350,28537.077842323797
6266351,30733.101766493313
6266352,28761.713108854652
6266399,27461.114607049014
6266402,33318.66201795209
6266417,35669.985825476266
6266436,31770.316673209694
6266439,32734.643064411084
6266440,31770.316673209694
6266447,31670.699632067284
6266459,27505.77008177008
6266460,30550.132017492317
6266462,27676.921869796868
6266514,30804.19777304667
6266524,34529.74351465528
6266535,16001.318763616557
6266543,18220.909271284276
6266583,28322.467396193126
6266720,45417.627346710186
6266759,21584.683302808302
6266774,24339.778699327846
6266775,23951.322762356318
6266777,24562.06345376845
6266780,29325.129015864306
6266821,25163.97383866134
6266838,34888.445871938515
6266843,37321.32384636062
6266844,37402.485653983815
6266848,38245.149276785305
6266851,34248.360370566246
6266853,43014.349583899224
6266863,41483.48208980562
6266865,39890.08679078919
6266871,35227.62444634542
6266881,41402.401485898
6266883,16503.816266328842
6266884,23890.826979751128
6266891,14648.7493987494
6266938,41464.927938347064
6266947,36546.306365203425
6266948,35111.56045751634
6266983,45076.766190984956
6266986,45934.5770375458
6266989,48108.78332315833
6266994,47114.57967678751
6266995,48477.24042727138
6267000,52824.26727068368
6267053,19333.714191037714
6267056,28697.305645743145
6267071,22560.199175824175
6267081,23342.81415343915
6267085,24593.775434804844
6267090,42847.45829724254
6267091,36094.971659818795
6267098,39320.98936065655
6267103,46254.97336856471
6267106,48875.14108700109
6267111,47862.10091536718
6267115,45063.57394261225
6267118,64788.508858201196
6267120,64848.76399658133
6267121,64788.508858201196
6267124,63790.43193512427
6267152,18258.508725071228
6267165,15946.883546872514
6267167,17655.94063194431
6267171,17093.841747032922
6267172,15440.935106560102
6267175,16958.822653245446
6267209,10696.14772357129
6267219,15307.706979023154
6267252,13621.559205886704
6267258,43684.162483758075
6267259,44330.86457659988
6267275,18241.868347618158
6267276,29361.46176242345
6267280,20719.64572600602
6267282,17206.735797777787
6267299,16844.888228952277
6267301,23175.918670467818
6267356,45471.081720567025
6267364,51880.138252270604
6267386,13049.070844710843
6267404,18184.884394830602
6267408,17612.844363239095
6267410,16671.683327780465
6267411,19104.93528756531
6267416,19702.521249397603
6267424,20792.872294372293
6267427,21385.88821567865
6267428,21385.88821567865
6267429,22075.209110062046
6267435,29652.207307262455
6267445,24084.080689334176
6267454,27570.715549214
6267456,25279.73943906054
6267460,27327.61186770115
6267474,27870.319467835227
6267477,33262.50317521602
6267481,36794.04913632119
6267485,16969.252509150923
6267487,37431.7193877817
6267514,28527.581006956003
6267515,30957.80728666758
6267526,32139.61367357846
6267527,36275.600514556114
6267528,36275.600514556114
6267531,24507.851390525535
6267538,22110.575161494275
6267542,23525.193498102053
6267543,24243.872153324828
6267546,24108.40295168883
6267549,25421.772833647836
6267551,24902.346577034077
6267558,26662.709862305448
6267563,18421.232862997575
6267567,25466.98188385688
6267580,19018.008997538414
6267582,31351.045975008816
6267585,30398.315111101496
6267645,23604.93672871963
6267656,22713.418767048795
6267660,25548.941597769273
6267666,26041.750818625816
6267669,16308.266678990945
6267708,14452.390158180597
6267720,13447.095792415643
6267721,15596.606526643292
6267726,15400.54248991749
6267731,14876.236259655376
6267733,15479.186854811855
6267736,14495.253110859727
6267745,14440.55022115684
6267746,15651.050971087738
6267748,15121.72033984534
6267753,14935.520544270546
6267761,15911.986701343321
6267768,13042.096485486194
6267769,16382.38794361956
6267787,20545.97360632287
6267805,20171.299441299445
6267817,21946.52215431627
6267818,21324.191834853602
6267822,22260.426178532794
6267830,48122.845879610584
6267835,28756.01846424273
6267853,35832.86100908895
6267875,43229.22691088868
6267882,40984.147172544246
6267898,46699.29653679653
6267900,44710.56832056832
6267901,45151.96265608031
6267902,48346.84869596634
6267904,43240.09548621313
6267907,46230.56053967819
6267910,44580.77457564222
6267913,42609.480972730984
6267920,15458.132978132979
6267922,18931.749057723326
6267931,12123.530994060407
6267938,13906.189125961188
6267951,22117.400916077382
6267952,22117.400916077382
6267956,22579.997449854065
6267969,36254.050202248734
6267976,16644.447023564673
6267977,17207.304166421814
6267978,17207.304166421814
6267980,16806.815058579767
6267982,15409.48220420647
6267986,15409.48220420647
6268008,21606.096986891105
6268013,18742.803118722237
6268016,16522.924197262433
6268022,18753.832919531447
6268031,17351.039335120215
6268036,20657.648112236344
6268046,24792.67659054482
6268068,18965.791267003267
6268076,17617.844852424263
6268088,29986.59331409331
6268093,19482.98908961409
6268094,19100.415024245904
6268100,24688.122631181453
6268104,24867.56301024683
6268109,25713.154239279233
6268121,25486.24697103006
6268122,24530.778528367347
6268128,25803.132813787804
6268131,25837.13385359767
6268147,29125.08692909759
6268149,27070.90897009337
6268156,30034.386449362188
6268165,25713.154239279233
6268166,23302.88250078382
6268171,24032.52095260977
6268185,14001.68000983222
6268186,14001.68000983222
6268235,13888.515142643162
6268237,13655.517433438024
6268238,14552.132373345608
6268247,34443.72664957592
6268252,34948.92652119123
6268256,41189.7402295417
6268288,10528.075295998866
6268292,14001.505894976484
6268299,12148.976190182364
6268305,14757.48407257231
6268308,14800.281960958433
6268326,42836.43625709803
6268327,76563.5480251173
6268334,47678.48128995187
6268340,26026.685661832722
6268343,44265.454276473996
6268349,47936.122181195715
6268350,47217.107361592665
6268358,24277.551892551895
6268360,27276.459003959004
6268372,15624.410635660635
6268373,16450.015052349612
6268378,18522.974675787184
6268387,21999.187271062274
6268389,22571.78920072302
6268396,24446.55817290008
6268399,28301.670944795944
6268417,21521.816059213117
6268421,16305.980772903566
6268422,17407.978710967676
6268447,19942.450932237694
6268489,27948.66470372449
6268490,34980.10021665497
6268497,29986.59331409331
6268498,29109.96276871277
6268523,44782.266744693225
6268525,59348.41249637303
6268573,23763.029504688064
6268576,23932.771940543116
6268580,25948.848532796175
6268581,24403.605088196116
6268584,29661.35289819113
6268586,29661.35289819113
6268604,16945.69510725916
6268607,20878.963620801856
6268608,23564.440523614674
6268616,46572.19900850782
6268647,53580.42144402438
6268655,53586.325194413424
6268663,55689.568463943455
6268722,49083.97626110274
6268723,48018.45046745194
6268751,54523.74206811706
6268752,29922.771572109803
6268780,60517.14417798977
6268783,51378.315586918536
6268787,59294.408056540415
6268793,54158.64005003711
6268806,13469.211788211785
6268812,14033.600572672938
6268845,24070.500064177308
6268846,30462.590421561013
6268868,14980.715023896524
6268884,14554.595736922749
6268885,15867.338639989182
6268917,18229.47360699214
6268922,19827.08987703473
6268923,15978.178157817127
6268930,16117.935070637423
6268931,16247.460194353576
6268983,13615.518075361462
6269075,13816.790466369146
6269253,16726.777380843556
6269260,15516.588533334854
6269262,15162.066949254451
6269270,15659.463669500434
6269285,15067.025717338218
6269290,18999.75792317704
6269312,14814.312084973848
6269319,15355.477422223745
6269355,15108.753255187075
6269356,14256.903427454898
6269366,15108.753255187075
6269383,34423.340514333155
6269389,21264.55844999227
6269396,32645.819145179437
6269413,26542.183706250464
6269436,29898.141036523386
6269444,26014.12030015048
6269445,29540.80357142857
6269446,27809.614816011872
6269517,31198.130954013308
6269518,27092.616361715623
6269522,31960.268213540272
6269524,32513.0446481623
6269526,47515.182498601614
6269528,43318.195516357286
6269533,46953.66777013836
6269540,35732.04609488665
6269541,45283.19921908157
6269543,30589.798778549164
6269547,43136.925660124194
6269549,45538.04838951898
6269556,47209.76007924537
6269580,64744.64265295536
6269586,24389.11225280711
6269588,22043.65661450635
6269591,24575.126349478403
6269595,25948.848532796175
6269596,30152.278824117053
6269631,31895.56864363849
6269636,31617.868751618746
6269637,31318.180615680616
6269662,27646.820202214938
6269670,35675.21768536475
6269675,34929.77608992315
6269679,37668.23331325537
6269686,26423.480943076527
6269690,26529.636472323968
6269692,20179.675031531653
6269694,25044.43045380545
6269696,27644.174714260625
6269699,27094.107584630998
6269702,30987.138453186253
6269804,29249.61936211936
6269819,12283.792324297934
6269822,15792.055335130413
6269823,12187.130407238958
6269825,12525.99669196186
6269829,11916.807513901358
6269832,13097.028661969838
6269836,13124.684193121693
6269843,15070.767375032372
6269848,15871.066919191919
6269852,20126.93661798441
6269853,20377.16717310467
6269860,20797.564716737506
6269898,14339.157798220296
6269916,31031.27636252636
6269927,32363.750506029915
6269929,29184.50494766671
6269941,43958.25782333136
6269969,13128.97255658285
6269972,17886.695821743615
6269976,15778.117476885858
6269984,13922.927258743433
6269988,16407.849545606896
6269990,15816.37795292942
6269991,15764.705768224148
6269992,16261.651363342538
6269997,16517.389941893616
6270006,15108.407425907422
6270008,15075.339729714726
6270009,15562.141076516073
6270012,16826.22478556302
6270013,16514.520080817874
6270014,15879.578686291923
6270057,36068.66549681256
6270068,34064.25808940515
6270096,41344.80312443548
6270104,38636.140504447394
6270152,27537.616640969973
6270178,15828.045981251862
6270182,16728.064302255476
6270189,15471.256641778697
6270190,15350.59367851647
6270208,17820.043218491748
6270209,16476.199639004783
6270222,17407.48970188308
6270230,23862.929490323342
6270237,27869.57080816787
6270243,14073.016281104517
6270244,18206.255911844146
6270245,19760.63866960926
6270246,31006.27747739589
6270276,30770.054485030214
6270280,23267.890102795096
6270364,25359.08790909526
6270365,25032.284641284637
6270372,24869.98241911167
6270374,23935.631899669243
6270382,25753.7518597745
6270385,26903.905418954677
6270391,28604.060274379757
6270465,14153.25359417271
6270468,14237.02535549962
6270473,14425.22561588738
6270475,14597.769129019134
6270499,14981.657494194258
6270500,13629.69137140093
6270502,14695.01641536568
6270518,18545.654797272447
6270519,16179.027960057372
6270522,20486.480770046946
6270525,20112.3212871007
6270530,23470.698950287184
6270533,20114.52716945364
6270555,16536.92323553353
6270557,17007.30338778868
6270558,17541.306344526933
6270563,17365.88466625967
6270585,13359.06713210537
6270586,14389.204581257525
6270591,14389.204581257525
6270594,15695.810955112429
6270617,14469.976585914086
6270627,22679.568680230444
6270635,30221.797920897185
6270636,30708.18187191349
6270640,35471.95485614603
6270641,37115.91027572645
6270647,44017.59931245226
6270670,12886.317680957387
6270702,18026.938661828368
6270704,21911.724028952358
6270709,35217.01468713748
6270710,33342.85396768265
6270729,34398.49609999206
6270730,33471.07607992498
6270732,33109.21430743821
6270745,27368.630058122704
6270747,27970.63351000851
6270755,26889.876496188994
6270758,28284.190388315383
6270840,44872.784071793365
6270852,43967.01159679101
6270868,13480.72667406123
6270882,21095.405516324627
6270902,21106.28433657845
6270913,20977.034402144698
6270918,21419.344309013428
6270941,16019.86684421243
6271028,30338.75499636529
6271029,30801.17695961446
6271031,30791.32441675971
6271035,40761.02513623074
6271052,15629.592217695159
6271054,38770.95768338416
6271056,19707.888893513893
6271062,21889.816785882962
6271064,22280.366828160943
6271099,25924.571614387787
6271101,44833.154411968746
6271108,24625.297539470335
6271109,30535.951254627726
6271113,29511.90105169885
6271131,33613.23974772505
6271134,35687.14825586924
6271142,29759.39856439856
6271144,31714.23290326231
6271145,36609.16845788944
6271160,29940.651808431212
6271167,35239.22380451792
6271169,35022.15458397811
6271180,32630.322667528548
6271185,22300.496308566162
6271186,21929.861874236867
6271192,30272.96753627636
6271240,16889.920025293475
6271275,45946.582249736275
6271276,29065.120913658066
6271288,48238.65697776882
6271301,20149.399057505678
6271302,19872.086187913395
6271328,29105.806277056276
6271334,36332.78404533919
6271338,32383.201943481352
6271341,29509.693370355133
6271349,32763.48301559408
6271350,32952.27319356769
6271353,45605.446707432005
6271377,33114.007855720694
6271407,41679.06347359211
6271414,45046.330289808226
6271422,40898.996363414706
6271424,46080.439511196855
6271428,42886.89666107313
6271443,43394.294749096225
6271447,42580.065506116975
6271486,49563.987406928565
6271500,61815.157398429445
6271530,16234.536537421985
6271532,29796.70467060173
6271639,33471.71632697368
6271641,34600.179283951344
6271657,15652.401626015595
6271658,17051.421166660133
6271680,49064.84668925846
6271688,87164.42344391647
6271696,86259.12429861732
6271806,84338.35487361223
6271843,70257.75096621072
6271845,71943.43345501822
6271852,69670.99688094271
6271855,67670.25461395044
6271861,69759.54032823615
6271877,78373.19628084335
6271881,74161.30188911538
6271883,74100.52285677285
6271922,68728.97613824085
6271930,33935.86603451445
6271939,67197.2615665495
6271965,74027.90510071858
6271968,84634.18100525491
6271989,69752.41323405411
6272024,14460.096917243975
6272038,12909.01278718558
6272115,65705.2708122058
6272125,70152.99482545033
6272128,69977.80372269342
6272138,69551.1036437333
6272149,77800.48359886016
6272153,78593.9361414729
6272156,82417.71790408593
6272205,48785.28846153847
6272206,40661.86677801616
6272216,55055.268580104115
6272222,29811.82377263259
6272227,64205.80081940764
6272254,71798.47590382614
6272263,71228.67507965032
6272264,71556.6970576723
6272269,72246.37120297145
6272272,76725.7751970252
6272276,77274.43235005735
6272289,54718.489136350974
6272293,66772.11426967425
6272296,56732.01426862612
6272302,67041.82037253825
6272329,77736.7212890452
6272333,24370.953211248096
6272334,26503.341283415582
6272348,70088.87419361684
6272349,69463.87419361684
6272363,80874.90645627448
6272374,83362.61710619103
6272376,82198.98077004695
6272386,71135.89505265978
6272390,59191.428070696646
6272412,42279.53493115645
6272439,69186.15184881052
6272447,68195.00922072711
6272460,70640.2933701289
6272470,72569.6541611983
6272492,81256.7597156026
6272494,84967.3733874914
6272504,84462.67701904503
6272511,82598.28976414308
6272524,83949.55320686939
6272540,84129.02350508967
6272541,63890.01048815019
6272542,64999.828864218565
6272555,69104.25131377336
6272559,70089.30778507983
6272567,70214.06968984174
6272568,70089.30778507983
6272574,57803.22243660479
6272578,70089.30778507983
6272579,69950.40302317507
6272580,70214.06968984174
6272583,45831.73766864943
6272584,54107.23193473194
6272593,49279.52976919308
6272595,48677.93900157291
6272598,33700.720299580586
6272600,52782.7086124087
6272605,55185.183705183714
6272606,48198.4151920491
6272609,59480.77406375588
6272610,62351.14958484928
6272611,61851.873583073284
6272617,68131.97410024617
6272618,61342.54728845287
6272662,16885.92508798391
6272675,74564.75129646184
6272690,75491.62124912124
6272697,78384.36729435567
6272758,65362.051765743716
6272780,70423.83187210392
6272781,70423.83187210392
6272938,57172.657436313675
6272946,72121.30393485657
6272957,74000.27204277205
6272961,77268.09582230636
6272980,78143.61373032424
6273001,63504.77652364263
6273055,71648.61546133606
6273159,71029.55602132074
6273160,71845.83942402054
6273164,77264.18517685159
6273165,75629.56450548362
6273166,76233.49294224294
6273168,77249.58268583268
6273170,76940.48147314788
6273184,83392.14731862562
6273185,83842.94388725309
6273191,68470.30943987213
6273194,63932.85749367019
6273486,26028.608671421174
6273507,85874.77956927259
6273620,56385.71587181881
6273621,69897.24808602131
6273622,71454.74844871904
6273625,73356.12716259777
6273626,71521.32862779923
6273627,69538.11281583342
6273630,72050.17143460255
6273641,17821.50608174505
6273738,23250.40404339669
6273798,11998.237330343949
6273801,11998.237330343949
6273804,11998.237330343949
6273805,11998.237330343949
6273806,12609.774126880744
6273807,11862.286780893397
6273812,63074.53567860302
6273814,65780.28632165049
6273820,70190.90252204223
6273836,69137.58975293998
6273849,76223.431648689
6273857,85723.39169788471
6273862,25555.15294006102
6273863,23110.698961985723
6273867,23058.075988553926
6273879,25122.798089029708
6273882,13015.103430180927
6273883,23422.444820974233
6273886,25431.97322625631
6273888,25431.97322625631
6273891,23952.591006488063
6273892,25311.580326672232
6273915,24618.239034930204
6273925,25937.495682422148
6273936,27306.192552001376
6273944,26658.768026635673
6273999,16382.595289786464
6274012,26041.59855395149
6274014,17303.818714180557
6274015,26041.59855395149
6274028,13808.544566000446
6274032,26456.587974933558
6274034,17478.778014139854
6274047,26315.989997883375
6274048,24235.1363900261
6274051,26543.1124526345
6274055,26405.19654161198
6274058,24951.60365641983
6274059,24874.440329550624
6274069,26327.210969858028
6274070,25672.74678820635
6274091,28246.036739676445
6274103,28322.45788933289
6274110,28858.174636501837
6274111,26139.635914194736
6274129,26560.375038904447
6274130,26560.375038904447
6274138,26899.229472869174
6274139,17039.850220800297
6274141,28523.597763211732
6274149,29453.097830138267
6274189,18663.16733715631
6274192,18753.698091124566
6274207,23266.450219442868
6274218,23285.420762788406
6274239,26267.41236568442
6274245,26975.714405420287
6274247,24496.745034649448
6274250,26217.494484001832
6274252,26647.14613953584
6274253,26647.14613953584
6274256,27348.85147124117
6274258,27276.741318322194
6274259,25914.787836074596
6274263,27237.508416148117
6274266,28435.15275914172
6274286,28798.166174783822
6274289,27196.229118784267
6274290,27088.375297768678
6274323,24885.656039222213
6274324,26826.88438195791
6274363,11337.315674657584
6274365,12205.5802441023
6274367,11807.011132386131
6274381,12754.395017177527
6274388,12854.19660447911
6274394,17117.900998203437
6274406,17691.81108117602
6274447,37122.31802239155
6274463,39058.671728598194
6274471,40298.997889365535
6274571,11016.13681184656
6274581,67819.84349936554
6274590,63696.76019106165
6274597,72702.05162878345
6274600,69923.05993212729
6274613,74433.65888740888
